rownames,title,book_id,author,date,year,removed,explicit,antifamily,occult,language,lgbtq,violent,state,political_value_index,median_income,hs_grad_rate,college_grad_rate
744,Forever,712,"Blume, Judy",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
745,"Giver, The",716,"Lowry, Lois",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
746,Go Tell it on the Mountain,723,"Baldwin, James",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
747,"God Box, The",724,"Sanchez, Alex",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
748,God Went to Beauty School,725,"Rylant, Cynthia",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
749,"Golden Compass, The",730,"Pullman, Philip",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
750,Gone With the Wind,733,"Mitchell, Margaret",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
751,"Grapes of Wrath, The",745,"Steinbeck, John",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
752,"Great Gatsby, The",750,"Fitzgerald, F. Scott",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
753,"Handmaids, Tale, The",855,Atwood Margaret,2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
754,"Hang-Ups, Hook-Ups, and Holding Out",857,"Holmes, Melisa",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
755,"History of Tom Jones, The",903,"Fielding, Henry",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
756,How It Works,933,"Marks, Graham",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
757,How the Garcia Girls Lost Their Accents,935,"Alvarez, Julia",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
758,I Am the Cheese,952,"Cormier, Robert",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
759,I Know What You Did Last Summer,957,"Duncan, Lois",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
760,Identical,971,"Hopkins, Ellen",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
761,"Illustrated Man, The",980,"Bradbury, Ray",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
762,Impulse,981,"Hopkins, Ellen",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
763,Inexcusable,997,"Lynch, Chris",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
764,Jason & Kyra,1036,"Davidson, Dana",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
765,"Jungle, The",1060,"Sinclair, Upton",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
766,Keeping You A Secret,1069,"Peters, Julie Anne",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
767,Kissing Kate,1090,"Myracle, Lauren",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
768,"Kite Runner, The",1092,"Hosseini, Khaled",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
769,"Last of the Mohicans, The",1103,"Cooper, James Fenimore",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
770,Looking for Alaska,1174,"Green, John",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
771,Love & Sex,1183,"Cart, Michael",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
772,"Lovely Bones, The",1195,"Sebold, Alice",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
773,Lucky,1199,"Sebold, Alice",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
774,Luna,1201,"Peters, Julie Anne",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
775,Margaux With An X,1228,"Koertge, Ron",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
776,"Martian Chronicles, The",1237,"Bradbury, Ray",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
777,"Me, Penelope",1245,"Jahn-Clough, Lisa",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
778,My Brother Sam Is Dead,993,"Collier, James Lincoln",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
779,My Sister's Keeper,1008,"Picoult, Jodi",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
780,"Naked and the Dead, The",1014,"Mailer, Norman",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
781,Native Son,1026,"Wright, Richard",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
782,New Blood,1032,"Dayton, Gail",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
783,"Nigger of the Narcissus, The",1041,"Conrad, Joseph",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
784,On the Fringe,1387,"Gallo, Donald R.",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
785,One Flew Over the Cuckoo's Nest,1393,"Kesey, Ken",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
786,"Perks of Being a Wallflower, The",1434,"Chbosky, Stephen",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
787,Prey,1476,"McDaniel, Lurlene",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
788,Rabbit (series),1492,"Updike, John",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
789,Rainbow High,1502,"Sanchez,Alex",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
790,Ransom,1507,"Malouf, David",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
791,Ravenhill,1511,"Hillmer, Timothy",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
792,Rhymes With Witches,1528,"Myracle, Lauren",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
793,Safe,1557,"Shaw, Susan",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
794,Shooter,1622,"Meyers, Walter Dean",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
795,Short Novels of John Steinbeck,1624,"Steinbeck, John",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
796,So Hard to Say,1662,"Sanchez, Alex",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
797,Sons and Lovers,1673,"Lawrence, D.H.",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
798,Speak,1684,"Anderson, Laurie Halse",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
799,"Starplace, The",1699,"Grove, Vicki",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
800,"Sun Also Rises, The",1740,"Hemingway, Ernest",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
801,Tenderness,1772,"Cormier, Robert",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
802,"Tenth Circle, The",1773,"Picoult, Jodi",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
803,Their Eyes Were Watching God,1779,"Hurston, Zora Neale",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
804,Thirteen Reasons Why,1794,"Asher, Jay",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
805,This Is What I Did,1800,"Ellis, Ann Dee",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
806,Tips On Having A Gay (Ex) Boyfriend,1815,"Jones, Carrie",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
807,To Kill A Mockingbird,1818,"Lee, Harper",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
808,TTFN,1849,"Myracle, Lauren",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
809,TTYL,1849,"Myracle, Lauren",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
810,Twilight (series),1861,"Meyer, Stephenie",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
811,Ulysses,1871,"Joyce, James",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
812,What Happened to Cass McBride?,1944,"Giles, Gail",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
813,When She Was Good,1972,"Mazer, Norma Fox",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
814,Whisper In the Dark,1981,"Bruchac, Joseph",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
815,Wonder When You'll Miss Me,2033,"Davis, Amanda",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
816,Wringer,2041,"Spinelli, Jerry",2009-11-09,2009,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
817,"Glass Castle, The",718,"Walls, Jeannette",2009-08-26,2009,0,0,0,0,1,0,0,PA,2,4218,2.338042131,-1.623729864
818,One Flew Over the Cuckoo's Nest,1393,"Kesey, Ken",2008-10-17,2008,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
819,"Snowman, The",1659,"Stine, R.L.",2008-06-07,2008,0,0,0,0,0,0,1,PA,2,4218,2.338042131,-1.623729864
820,Danse Macabre,503,"Hamilton, Laurell K.",2007-05-23,2007,0,1,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
821,Something Queer at the Haunted School,1668,"Levy, Elizabeth",2005-11-06,2005,0,0,0,1,0,0,0,PA,2,4218,2.338042131,-1.623729864
822,Triathalon,1840,YMCA,2002-04-20,2002,0,0,0,1,0,0,0,PA,2,4218,2.338042131,-1.623729864
823,Mythology,1012,NA,2001-04-25,2001,0,0,0,0,0,0,0,PA,2,4218,2.338042131,-1.623729864
824,How to Kill A Boy That Nobody Likes,938,"Clarke, Will",2008-04-02,2008,0,1,0,0,1,0,0,RI,11.2,8141,-1.561957869,1.576270136
825,When I Was A Loser,1966,"Clarke, Will",2008-04-02,2008,0,1,0,0,1,0,0,RI,11.2,8141,-1.561957869,1.576270136
826,"A Child Called ""It""",12,"Pelzer, Dave",2010-02-24,2010,1,1,0,0,0,0,0,RI,11.2,8141,-1.561957869,1.576270136
827,Sandpiper,1568,"Wittlinger, Ellen",2006-08-01,2006,0,1,0,0,1,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
828,TTYL,1849,"Myracle, Lauren",2009-09-14,2009,1,1,0,0,1,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
829,"Drowning of Stephen Jones, The",591,"Greene, Bette",2002-04-12,2002,1,0,0,0,1,1,1,SC,-7.8,-2191.5,-3.261957869,-3.623729864
830,"Earth, My Butt and Other Big Round Things, The",607,"Mackler, Carolyn",2008-09-26,2008,0,1,0,0,1,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
831,Geography Club,754,"Hartinger, Brent",2004-11-17,2004,1,0,0,0,1,1,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
832,Whale Talk,1941,"Crutcher, Chris",2004-11-15,2004,1,0,0,0,0,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
833,"Angus, Thongs, and Full Frontal Snogging",148,"Rennison, Louise",2009-11-22,2009,0,1,1,0,0,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
834,Go Ask Alice,722,Anonymous,2008-10-25,2008,1,0,0,0,1,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
835,"Giver, The",716,"Lowry, Lois",2001-08-23,2001,1,0,0,0,0,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
836,On the Edge:  Stories At the Brink,1385,"Duncan, Lois",2010-02-01,2010,0,0,0,0,0,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
837,Waking with Enemies,1909,"Dickey, Eric Jerome",2009-12-17,2009,0,1,0,0,0,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
838,"Lightkeeper's Daughter, The",1137,"Lawrence, Iain",2009-01-07,2009,0,1,0,0,0,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
839,Nappy Hair,1020,"Herron, Carolivia",2006-07-28,2006,0,0,0,0,0,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
840,"Catcher in the Rye, The",374,"Salinger, J.D.",2001-10-22,2001,0,0,0,0,1,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
841,Of Mice and Men,1069,"Steinbeck, John",2001-04-25,2001,0,0,0,0,0,0,0,SC,-7.8,-2191.5,-3.261957869,-3.623729864
842,Stuck in the Middle:  Seventeen Comics from an Unpleasant Age,1726,"Schrag, Ariel",2009-01-04,2009,1,1,0,0,1,0,0,SD,-8.9,785,5.038042131,-2.523729864
843,"Face on the Milk Carton, The",656,"Cooney, Caroline B.",2006-07-06,2006,0,1,1,0,0,0,0,SD,-8.9,785,5.038042131,-2.523729864
844,"Gunsmith: Mississippi Massacre, The",768,"Roberts, J.R.",2002-11-16,2002,0,1,0,0,0,0,0,SD,-8.9,785,5.038042131,-2.523729864
845,"Sisterhood of the Traveling Pants, The",713,"Brashares, Ann",2004-12-05,2004,1,1,0,0,1,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
846,Missing,1270,"Pascal, Francine",2004-09-14,2004,0,0,0,0,1,0,1,TN,-8.7,-2995.5,-3.661957869,-4.423729864
847,Staying Fat for Sarah Byrnes,1702,"Crutcher, Chris",2006-10-10,2006,1,0,0,0,1,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
848,Manga: Sixty Years of Japanese Comics,1223,"Gravett, Paul",2005-04-08,2005,0,1,0,0,0,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
849,Welcome with Love,1936,"Overend, Jenni",2005-04-08,2005,0,0,0,0,0,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
850,Slaughterhouse-Five,1643,"Vonnegut, Kurt",2001-04-25,2001,0,1,0,0,1,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
851,And Tango Makes Three,143,"Parnell, Peter and Justin Richardson",2008-01-07,2008,1,0,0,0,0,1,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
852,Siddhartha,1628,"Hesse, Herman",2006-07-25,2006,1,0,0,0,0,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
853,"Here's to You, Rachel Robinson",895,"Blume, Judy",2002-09-17,2002,1,0,0,0,0,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
854,Gay-Neck:  The Story of a Pigeon,752,"Mukerji, Dhan Gopal",2010-07-27,2010,0,0,0,0,0,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
855,And Tango Makes Three,143,"Parnell, Peter and Justin Richardson",2006-07-27,2006,0,0,0,0,0,1,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
856,Grendel,756,"Gardner, John",2001-04-25,2001,0,0,0,0,0,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
857,A Density of Souls,16,"Rice, Christopher",2000-12-21,2000,0,0,0,0,0,0,0,TN,-8.7,-2995.5,-3.661957869,-4.423729864
858,My Life as a Body,1001,"Klein, Norma",2001-04-25,2001,0,0,0,0,0,0,0,UT,-20.2,12735.5,8.138042131,2.076270136
859,It's Perfectly Normal,1025,"Harris, Robie",2005-07-07,2005,1,1,0,0,0,1,0,VA,-1.7,11296,1.938042131,5.476270136
860,Locas In Love,1161,"Hernandez, Gilbert and Jaime Hernandez",2006-07-14,2006,0,1,1,0,0,1,0,VA,-1.7,11296,1.938042131,5.476270136
861,Tithe: A Modern Faerie Tale,1816,"Black, Holly",2008-06-17,2008,0,1,0,0,1,0,0,VA,-1.7,11296,1.938042131,5.476270136
862,Star Wars:  Return of the Jedi II,1698,Dark Horse Comics,2010-01-17,2010,1,1,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
863,"Facts Speak for Themselves, The",657,"Cole, Brock",2007-12-23,2007,1,1,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
864,"Pillars of the Earth, The",1448,"Follet, Ken",2001-05-25,2001,1,1,0,0,0,0,1,VA,-1.7,11296,1.938042131,5.476270136
865,Girls Guide to Becoming a Teen,786,American Medical Association,2009-04-14,2009,0,1,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
866,Life Is Funny,1130,"Frank, E.R.",2008-09-26,2008,0,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
867,Love is the Bond,1191,"Sellers, M.R.",2008-09-26,2008,0,1,0,1,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
868,Psychic Academy Series,1484,"Aki, Katsu",2008-06-07,2008,0,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
869,"Angus, Thongs, and Full Frontal Snogging",148,"Rennison, Louise",2006-07-15,2006,0,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
870,Bridge to Terabithia,316,"Paterson, Katherine",2005-04-01,2005,0,1,0,0,1,0,0,VA,-1.7,11296,1.938042131,5.476270136
871,Snow Falling on Cedars,1657,"Guterson, David",2005-04-01,2005,0,1,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
872,"Little Girl Who Did…What?, The",1148,"Dupuy, Diane",NA,NA,1,0,0,0,1,0,0,VA,-1.7,11296,1.938042131,5.476270136
873,"Bean Trees, The",203,"Kingsolver, Barbara",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
874,"Bless Me, Ultima",252,"Anaya, Rudolfo",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
875,How the Garcia Girls Lost Their Accents,935,"Alvarez, Julia",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
876,I Been In Sorrows Kitchen and Licked All the Pots,953,"Straight, Susan",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
877,Kindred,1082,"Bulter, Octavia",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
878,"King Must Die, The",1085,"Renault, Mary",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
879,Paula,1429,NA,2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
880,Shogun,1621,"Clavell, James",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
881,Snow Falling on Cedars,1657,"Guterson, David",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
882,Sophie's World,1674,"Gaarder, Iostein",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
883,"Source, The",1681,NA,2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
884,Stones From the River,1707,"Heigi, Ursula",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
885,"Things They Carried, The",1792,"O'Brien, Tim",2001-05-25,2001,1,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
886,In the Woods,995,"French, Tana",2010-04-16,2010,0,0,0,0,1,0,0,VA,-1.7,11296,1.938042131,5.476270136
887,Rotten Island,1545,"Steig, William",2009-08-04,2009,0,0,0,0,0,0,1,VA,-1.7,11296,1.938042131,5.476270136
888,And Tango Makes Three,143,"Parnell, Peter and Justin Richardson",2008-10-04,2008,0,0,0,0,0,1,0,VA,-1.7,11296,1.938042131,5.476270136
889,Panic Snap,1421,"Reese, Laura",2008-06-17,2008,0,1,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
890,"Watsons Go to Birmingham, The",1926,"Curtis, Christopher Paul",2002-06-20,2002,0,0,0,0,1,0,0,VA,-1.7,11296,1.938042131,5.476270136
891,Harry Potter (series),868,"Rowling, J.K.",2001-04-25,2001,0,0,0,1,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
892,Daughters of Eve,510,"Duncan, Lois",2000-06-29,2000,0,0,0,0,0,0,0,VA,-1.7,11296,1.938042131,5.476270136
893,Fangoria's 101 Best Horror Movies You've Never Seen:  A Celebration of the World's Most Unheralded Fright Flicks,670,"Lukeman, Alan",2008-10-29,2008,0,0,0,1,0,0,1,VT,13.4,8467,6.838042131,5.376270136
894,Henry's Freedom Box,892,"Levine, Ellen",2010-01-29,2010,0,0,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
895,Blue Lipstick:  Concrete Poems,264,"Grandits, John",2008-12-23,2008,0,1,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
896,Hail Caesar,773,"Ha, Thu Huong",2008-10-29,2008,0,1,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
897,Twice Told Tales,1860,"Hawthorne, Nathaniel",2008-10-29,2008,0,0,0,0,1,0,0,VT,13.4,8467,6.838042131,5.376270136
898,Chance in Hell,383,"Hernandez, Gilbert",2008-10-18,2008,0,1,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
899,Vaccines:  Are They Really Safe and Effective? A Parents Guide to Childhood Shots,1887,"Miller, Neil Z.",2010-01-29,2010,0,0,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
900,It's Perfectly Normal,1025,"Harris, Robie",2008-12-23,2008,0,0,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
901,TTYL,1849,"Myracle, Lauren",2008-12-23,2008,0,1,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
902,In the Shadow of No Towers,992,"Spiegelman, Art",2006-07-28,2006,0,0,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
903,World of Wrestling (series),2037,NA,2003-08-07,2003,0,0,0,0,0,0,1,VT,13.4,8467,6.838042131,5.376270136
904,What's Happening to My Body?: Book for Girls,1959,"Madaras, Lynda",2003-01-20,2003,0,0,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
905,There's a Hair in My Dirt,1785,"Larson, Gary",2000-09-02,2000,0,0,0,0,0,0,0,VT,13.4,8467,6.838042131,5.376270136
906,Among the Betrayed,135,"Haddix, Margaret Peterson",2003-09-09,2003,0,0,1,0,0,0,0,WA,5,9907.5,7.538042131,3.676270136
907,"Spoken Word Revolution, The",1689,"Eleveld, Mark (editor)",2007-05-23,2007,0,1,0,0,0,0,1,WA,5,9907.5,7.538042131,3.676270136
908,Arms and Armor,159,"Byam, Michelle",2000-11-11,2000,1,0,1,0,0,0,1,WA,5,9907.5,7.538042131,3.676270136
909,Geography Club,754,"Hartinger, Brent",2005-10-22,2005,1,0,0,0,0,1,0,WA,5,9907.5,7.538042131,3.676270136
910,Song of Solomon,1671,"Morrison, Toni",2000-12-26,2000,0,1,0,0,1,0,0,WA,5,9907.5,7.538042131,3.676270136
911,Fallen Angels,663,"Myers, Walter Dean",2002-12-18,2002,1,0,0,0,1,0,0,WA,5,9907.5,7.538042131,3.676270136
912,Father Christmas,677,"Briggs, Raymond",2005-04-08,2005,0,0,0,0,0,0,0,WA,5,9907.5,7.538042131,3.676270136
913,Snow Falling on Cedars,1657,"Guterson, David",2003-06-28,2003,0,1,0,0,0,0,0,WA,5,9907.5,7.538042131,3.676270136
914,Jubilee,1056,"Walker, Margaret",2001-04-25,2001,0,0,0,0,1,0,0,WA,5,9907.5,7.538042131,3.676270136
915,"Lords of Discipline, The",1177,"Conroy, Pat",2002-11-16,2002,1,1,0,0,1,0,1,WI,2.4,4234.5,5.538042131,-1.623729864
916,Damage,487,"Jenkis, A.M.",2009-11-18,2009,0,1,0,0,0,0,0,WI,2.4,4234.5,5.538042131,-1.623729864
917,Athletic Shorts,171,"Crutcher, Chris",2006-10-10,2006,1,0,0,0,1,1,0,WI,2.4,4234.5,5.538042131,-1.623729864
918,Teens & Sex,1766,"Marcovitz, Hal",2010-03-20,2010,0,1,0,0,0,0,0,WI,2.4,4234.5,5.538042131,-1.623729864
919,"Doing It Right:  Making Smart, Safe, and Satisfying Choices About Sex",560,"Pardes, Bronwen",2010-03-20,2010,0,1,0,0,0,0,0,WI,2.4,4234.5,5.538042131,-1.623729864
920,Carry Me Down,361,"Hyland, M.J.",2007-07-22,2007,0,0,0,0,0,0,1,WI,2.4,4234.5,5.538042131,-1.623729864
921,"Grapes of Wrath, The",745,"Steinbeck, John",2003-07-14,2003,1,0,0,0,1,0,0,WI,2.4,4234.5,5.538042131,-1.623729864
922,TTYL,1849,"Myracle, Lauren",2009-02-25,2009,0,1,0,0,0,0,0,WI,2.4,4234.5,5.538042131,-1.623729864
923,It's Perfectly Normal,1025,"Harris, Robie",2001-09-22,2001,0,0,0,0,0,0,0,WI,2.4,4234.5,5.538042131,-1.623729864
924,Harry Potter (series),868,"Rowling, J.K.",2000-09-30,2000,0,0,0,1,0,0,0,WI,2.4,4234.5,5.538042131,-1.623729864
925,A Prayer for Owen Meany,40,"Irving, John",2000-06-29,2000,0,1,0,0,1,0,0,WV,-7.9,-7290,-4.361957869,-9.223729864
926,And Tango Makes Three,143,"Parnell, Peter and Justin Richardson",2006-10-29,2006,0,0,0,0,0,1,0,WV,-7.9,-7290,-4.361957869,-9.223729864
927,Go and Come Back,721,"Abelove, Joan",2000-06-18,2000,0,1,0,0,0,0,0,WV,-7.9,-7290,-4.361957869,-9.223729864
928,When Dad Killed Mom,1964,"Lester, Julius",2002-04-21,2002,1,0,0,0,0,0,1,WY,-19.7,4081.5,8.338042131,-2.123729864
929,"Geology Book, The",755,"Morris, Dr. John D.",2010-05-05,2010,0,0,0,0,0,0,0,WY,-19.7,4081.5,8.338042131,-2.123729864
930,And Tango Makes Three,143,"Parnell, Peter and Justin Richardson",2009-08-22,2009,0,0,0,0,0,1,0,WY,-19.7,4081.5,8.338042131,-2.123729864
931,Darkest Night of the Year,505,"Koontz, Dean",2007-12-03,2007,0,1,0,0,0,0,0,WY,-19.7,4081.5,8.338042131,-2.123729864
