TV,Radio,Social.Media,Influencer,Sales
69,21.04661271,5.599101966,Micro,373.945554
28,15.04649578,4.417364136,Mega,427.4598055
78,25.39863272,5.864782672,Mega,421.1651042
37,14.34414237,3.13864616,Micro,365.5834706
84,28.45135602,2.841499055,Macro,582.0525454
53,21.55391007,8.112433024,Micro,333.0511252
13,9.975807172,4.087393544,Micro,312.1081206
79,23.18345295,0.762159967,Macro,544.4230988
33,5.338710726,2.31694426,Micro,343.5641978
34,8.35330882,0.260972544,Micro,334.0471503
46,17.87483166,3.918941935,Mega,393.8626728
21,5.092818753,1.400162555,Micro,357.4583249
38,9.437711713,4.377587812,Micro,307.7107834
22,5.920985622,4.016223339,Micro,375.5311705
78,24.58785494,4.628858613,Macro,473.1054784
25,7.431420102,1.020490189,Nano,294.3625717
45,17.0231992,1.057001575,Micro,326.0659272
89,25.7685786,4.213173006,Macro,525.2526776
66,24.66717022,6.205361221,Micro,343.7646686
30,10.78600157,0.476179479,Nano,249.4975841
51,27.45609511,1.952142405,Micro,376.3456828
56,20.7459852,4.241658945,Mega,448.0435009
88,34.75140749,3.520735816,Macro,478.8520775
39,10.98094871,1.069789208,Micro,323.4092049
35,14.50214433,3.448791566,Micro,323.1775968
64,14.19845566,3.631962564,Mega,393.849966
15,2.251002844,2.071719253,Nano,108.100663
100,29.08925518,2.287391235,Macro,513.5301406
26,5.770653662,0.878954101,Nano,217.5325129
30,15.43267247,3.9865702,Nano,270.9792299
16,4.597245997,1.669253333,Nano,190.0422008
56,11.22170396,1.626544308,Mega,386.4973461
55,15.3353317,0.111007824,Mega,395.1449774
17,5.002416953,3.00718727,Nano,291.8442912
52,12.8135709,3.97040315,Micro,373.3460496
43,12.21216027,3.794746614,Mega,446.072948
51,14.59833479,1.9868408,Mega,415.5441154
80,26.50857047,0.441110839,Macro,501.231543
11,8.572132356,3.802582991,Nano,170.4076522
22,13.1533711,3.584616882,Nano,283.2869202
26,4.545110873,2.852404636,Micro,334.6521592
37,20.4962389,0.8425903,Nano,285.2946523
18,10.38645507,4.847890485,Nano,278.6488015
95,35.2543515,7.879232437,Mega,449.0075127
77,27.90609645,4.144917168,Mega,445.9640543
71,22.08457409,1.663684165,Macro,504.4364395
87,34.6902751,5.616502273,Macro,495.4375823
26,19.83762759,0.857272544,Nano,284.4402846
25,11.09535068,0.337279593,Nano,300.0227226
25,1.247191596,1.757639591,Nano,289.4255525
30,6.626398231,2.827163775,Nano,225.5362892
92,42.27157869,7.379310185,Mega,449.9071688
25,5.384656349,0.63199073,Micro,357.371168
32,15.40516167,4.049889123,Mega,388.3226463
97,27.51449463,5.63036929,Macro,649.9271797
18,15.43683719,1.949948939,Nano,260.6329275
60,18.70522915,2.412966303,Macro,479.1747092
15,13.12882152,2.864042827,Nano,244.4029902
21,5.935557327,0.186156177,Nano,294.6389106
68,21.63920124,3.223647705,Mega,413.087101
100,39.52324828,9.351920567,Macro,574.755625
29,10.37725789,0.061983883,Nano,259.1131678
97,31.69082641,5.548205454,Macro,544.011336
54,15.69645629,3.306405925,Micro,367.8966268
74,19.7537397,4.996981078,Macro,488.6124687
69,17.02750719,3.249834162,Macro,505.6466816
79,28.23216199,4.76982045,Mega,442.1812981
34,10.64010399,0.805867329,Nano,243.1977722
88,29.88066383,3.144183213,Macro,543.4716471
59,8.856135087,3.232468215,Mega,413.0487601
42,10.01903472,0.191093711,Nano,280.901259
61,20.16105438,3.305574466,Mega,388.999906
49,13.85687212,0.150053364,Micro,327.9883621
63,19.33340894,6.70398406,Mega,448.1638878
28,9.969769741,5.801150248,Micro,316.5976801
40,17.42884965,3.306706147,Micro,325.5110335
38,10.62808317,4.223887377,Mega,413.8307407
76,23.59569776,4.519114653,Macro,474.0051964
34,5.491376948,2.357565194,Nano,278.7261283
72,27.98561722,6.255029335,Mega,450.5345003
23,9.665970142,3.653518074,Micro,350.5619778
21,2.027718364,0.54277143,Nano,238.9056169
64,25.90099361,4.113418096,Mega,414.7941186
77,16.06927787,0.357098302,Macro,497.3075399
32,12.08256585,0.365613326,Nano,247.8787454
88,33.99232228,5.781691282,Mega,456.0233706
28,10.80138028,3.119772273,Nano,297.2275964
36,16.58347729,0.710402473,Nano,296.187167
74,23.42012989,2.281383027,Macro,500.1433879
84,31.26640836,8.080731556,Macro,472.2322088
64,26.71359667,7.772853029,Mega,399.157319
33,16.58869133,2.016096817,Nano,242.1764991
16,16.92417111,6.447476349,Nano,256.9824948
90,28.58855473,4.505421748,Macro,657.7878893
61,24.68551263,5.22238047,Mega,403.6225118
26,12.10537618,4.007434704,Nano,286.189716
61,26.14881955,1.866911198,Mega,408.7192444
99,32.49040456,8.220533067,Macro,495.8820505
23,12.66874316,2.059276863,Nano,243.4315932
21,7.239525859,1.611172497,Nano,271.6224751
67,16.70537458,2.657607685,Mega,434.1327527
92,26.8926879,3.890886001,Macro,545.9869525
41,19.96957206,4.491042639,Nano,279.4265828
28,5.930538265,0.861035978,Nano,250.6562485
29,12.99586641,0.270843681,Nano,227.7842669
91,31.00206421,3.149276093,Macro,526.0422036
87,26.2868629,1.777654087,Macro,530.4459072
86,33.99132588,4.794126579,Macro,542.1604744
90,26.91428685,6.074164732,Macro,579.6962361
22,6.387047153,1.980000334,Nano,283.6474163
78,23.32245121,3.866739527,Mega,426.5964614
47,22.38166556,2.322283907,Micro,312.0473262
19,6.81912787,3.677202163,Nano,174.6086545
28,4.51613662,2.92255466,Nano,272.3839251
34,6.508500471,0.278443512,Micro,328.6089469
82,30.25009056,3.334021873,Mega,440.1174606
36,17.57188246,1.500329303,Micro,364.8873965
68,32.64512772,3.405064622,Mega,447.5859147
61,18.97689884,2.309437067,Micro,316.637159
42,5.929142678,0.934337091,Micro,370.190813
63,18.66286971,2.145018859,Macro,470.3633083
25,4.097286683,2.29020686,Micro,316.7880432
40,17.98433334,1.719860401,Micro,348.0913787
18,3.398236382,0.905116643,Nano,150.6861236
74,15.5431867,1.502156333,Macro,508.3378497
68,13.86615704,0.040676461,Micro,362.6192427
64,17.95098004,0.156159603,Mega,392.8761551
98,34.15632865,6.982952679,Macro,522.2262964
87,31.331044,7.012678356,Macro,517.3212562
91,25.04555745,6.109369688,Macro,530.0532336
76,21.01323375,3.657839506,Mega,422.247883
48,5.931776912,0.520852596,Micro,369.6954752
88,34.17538554,6.988181689,Mega,429.1892653
32,18.32416851,2.612609807,Micro,330.6961527
10,1.667023998,5.648119947,Nano,240.8771052
91,34.15101221,7.847444243,Macro,597.5778067
70,25.1423791,3.418215318,Mega,445.1053878
57,20.88550566,0.552810251,Macro,468.4608656
45,15.53732896,0.125813206,Micro,362.4072857
66,22.46543434,0.283374568,Mega,447.1286083
18,8.991212405,0.950586255,Nano,224.7932532
14,9.102133973,0.114328704,Nano,235.0450895
97,29.94711311,4.767623725,Macro,504.4524687
83,21.93601248,4.436259637,Mega,453.1431159
33,11.24753148,4.786842033,Micro,361.3743694
65,18.7429314,7.643730103,Mega,387.0064034
97,35.15147481,10.61089545,Macro,500.6483325
52,25.30055871,2.365394438,Micro,340.4681741
32,4.067835317,0.958287924,Nano,230.1560979
89,18.42630998,3.158669402,Macro,564.2770486
80,33.19290751,6.567471154,Macro,501.4809557
38,18.66475844,3.68182399,Mega,411.0839135
58,4.870187029,3.043994197,Micro,339.5919943
43,13.20914931,1.987019937,Micro,372.5456153
50,9.960473773,0.904872702,Micro,352.8004646
24,9.509295201,3.018306095,Micro,305.9846399
93,26.50281649,3.537618612,Macro,554.1564253
43,16.40090079,5.537219727,Micro,326.5824897
14,0.148676092,2.597693107,Micro,308.0759123
28,8.992457813,3.349611025,Micro,351.3383788
100,27.31829646,3.269504966,Macro,573.6806113
17,6.837294843,2.314950178,Nano,274.6127256
40,6.151431894,5.955430467,Micro,325.2556856
58,28.33706768,6.984630474,Micro,360.8984172
83,26.50247528,5.901473185,Mega,446.6522676
10,2.60914311,2.819618562,Micro,329.1536239
50,15.08427868,0.47441555,Micro,348.1852098
13,3.084029135,1.00780763,Nano,158.6365034
98,27.93306892,6.098290028,Macro,473.6268857
44,15.99054487,2.975989378,Micro,360.5437125
21,9.677597999,2.621158928,Nano,228.6603478
97,32.49473058,6.186571761,Macro,644.9990402
96,36.13679466,8.724352447,Macro,541.6818545
51,24.00692574,4.152022007,Mega,380.1998369
77,30.77545019,3.668133786,Mega,437.0774339
17,10.65327885,1.82859956,Nano,199.1676127
43,16.56616065,3.758375149,Mega,445.0411046
29,12.05821148,2.638573422,Nano,298.8726668
23,2.8227398,2.647984558,Nano,152.2679857
98,33.64967765,5.078640803,Macro,529.2231806
41,10.00619167,2.910335869,Micro,328.4333024
41,9.556845464,1.356011738,Micro,305.4273459
36,19.24574054,0.229962294,Nano,211.1480535
54,19.69719543,1.434318245,Mega,454.777581
29,14.54674449,1.244351752,Nano,210.5272533
10,2.296818223,0.334893148,Nano,262.7608444
16,10.08901804,1.471514796,Micro,345.3698314
31,9.957561981,0.387034004,Nano,256.3443435
54,12.49816459,1.463925159,Micro,321.4736996
16,2.724758095,1.03482819,Nano,246.3181211
96,31.77594405,7.021627245,Macro,536.5664386
60,26.91641432,5.854134269,Mega,447.0356849
72,34.51243521,6.146297355,Mega,451.2465533
10,3.779924037,1.188229762,Nano,229.4732411
35,16.74802358,1.727566449,Micro,333.0688535
75,20.77119006,1.930360197,Mega,399.1061189
45,22.81931349,4.037226529,Mega,380.120418
64,19.5644649,5.795215035,Mega,463.6253887
39,14.37870711,2.671230095,Mega,387.1549888
76,28.88737713,5.953678828,Mega,434.9941634
87,34.53602104,4.63217989,Macro,499.7462414
89,33.22895595,5.27459422,Macro,492.4830725
27,11.58423742,2.547683061,Nano,248.3301032
56,18.73208697,5.045613626,Mega,462.2255116
29,11.21368878,0.55883658,Micro,314.6362448
22,1.551591041,0.486129113,Nano,200.6235265
64,18.66967958,3.045508873,Macro,476.8890303
12,2.433254458,2.478694936,Nano,195.3999962
19,8.375280559,2.664241648,Micro,368.1385491
10,4.952233443,2.039853759,Nano,201.078756
13,13.86154644,1.778025776,Nano,253.2005344
84,23.41186612,3.38645132,Mega,460.6185487
22,16.10246464,4.881430652,Nano,269.17059
63,15.03362328,1.154492729,Mega,381.9645681
60,29.73254005,2.01239532,Micro,363.4630232
18,7.291955516,2.317959067,Nano,288.4397382
54,4.341896369,1.135469579,Mega,422.006251
65,22.06340243,3.577571811,Mega,448.8849556
23,13.31099098,0.731708591,Micro,303.6999008
96,37.91634195,5.817879816,Macro,586.5341801
37,15.40876685,1.935104705,Micro,357.0894766
11,8.231820093,1.674710688,Nano,263.7777231
43,15.88374141,0.352862306,Micro,311.3418988
35,9.497455756,2.826741899,Nano,291.069662
24,12.79967154,0.04924696,Nano,207.7954192
78,22.76810931,2.964101681,Mega,410.9709507
89,26.11806108,4.020019107,Macro,511.4665099
57,17.89151781,4.776428455,Macro,482.5147631
69,25.74882385,1.818395347,Macro,496.0834754
33,13.36586735,0.012138363,Nano,282.9383349
27,5.441224295,1.129230695,Nano,234.008042
100,32.40065311,3.784145331,Macro,637.3793153
29,4.952167506,0.015178191,Micro,365.9087978
68,16.67482871,1.329460183,Macro,472.5493948
91,40.10852728,7.236170474,Macro,550.0663844
72,17.91038389,1.864167533,Mega,455.8752203
58,18.24844637,0.464631537,Mega,448.3004707
34,12.63758596,0.308467931,Nano,288.7518244
30,5.312299993,0.516589987,Nano,274.5548012
80,27.70590537,7.419605849,Mega,407.2248986
94,28.42763576,4.239315357,Macro,514.6139529
20,11.33818605,0.0000313,Mega,397.8364381
69,26.94994463,2.112651668,Mega,421.115705
14,2.648968868,2.182940143,Nano,248.3385699
60,22.04149759,4.153907425,Mega,423.2965583
37,18.37349871,4.085720398,Nano,270.4730517
29,6.276701916,3.998939566,Micro,338.8088884
70,15.2477262,4.587703384,Macro,496.7970011
77,27.15924867,6.883559609,Mega,456.9130479
54,14.05805349,1.497131726,Micro,338.2139425
84,24.59918411,4.602429717,Macro,603.9439011
82,21.68701274,2.537905135,Mega,430.9061837
10,2.298248107,2.435478085,Nano,214.9207033
73,32.16939905,6.718189775,Macro,490.2012227
17,9.735393504,4.97714354,Micro,323.4546908
69,22.38809556,4.68004768,Mega,381.8544521
14,4.828279786,0.28603859,Micro,321.8573895
81,29.27447207,6.035831622,Macro,503.5945854
81,20.55172834,5.130861803,Macro,536.3570348
26,10.27052279,1.711637177,Nano,266.2550195
44,18.94795499,2.229813818,Mega,392.1509692
100,27.77989541,5.280720518,Macro,524.8265418
55,16.4816156,3.267172118,Mega,384.416799
87,25.30886812,0.888742374,Macro,512.6393357
55,20.84266334,3.351639207,Micro,308.8681366
42,15.64684698,1.920959216,Mega,412.1951166
11,2.588070098,0.331165434,Nano,117.2400854
52,18.15994431,0.318088036,Mega,385.3436512
37,1.555588154,0.019312963,Nano,276.2539946
61,27.20162635,6.320749317,Mega,407.1708706
74,21.99112418,0.877580707,Mega,397.4563927
53,17.31799684,3.417844432,Micro,331.142646
75,32.4386176,4.859321808,Mega,443.078646
42,15.21523612,1.501445964,Micro,318.2653242
63,23.56384635,7.89715201,Mega,403.0874803
83,29.62779345,4.967052169,Mega,444.6558032
24,7.225160543,0.00131539,Nano,282.7067575
83,23.661,3.981732914,Mega,446.998277
47,19.69648546,3.041314013,Nano,284.6589776
91,29.48179455,2.502110175,Macro,535.6523704
48,18.0594551,1.632843105,Nano,249.1490933
26,10.40053409,2.607022067,Nano,239.7997601
11,7.322336297,1.174883484,Nano,204.1369326
56,8.731409299,3.349439969,Nano,299.967983
15,3.367646768,0.817346265,Nano,239.5139913
32,11.52414895,2.566791358,Nano,276.3895942
40,18.44826657,2.240236875,Mega,429.9374819
72,21.82794456,2.858835995,Macro,532.3682291
69,23.29045109,5.671686076,Micro,376.0468351
98,25.83842228,6.986829858,Macro,518.3204416
17,7.197847026,1.394325609,Nano,208.6986986
67,24.13761593,5.573093351,Mega,389.6106219
84,34.75985708,7.786331165,Micro,319.9106552
16,8.801618847,1.652085483,Nano,233.9944925
46,12.69509229,3.88458384,Micro,337.3760307
95,28.46452027,3.601174633,Macro,503.5529192
69,21.00808675,2.478178486,Mega,406.19258
62,16.08778914,5.060162938,Mega,426.8662588
46,13.9792447,0.891245828,Nano,278.9290376
91,32.53312607,5.651035573,Macro,573.3556757
89,31.55684861,6.639293117,Mega,413.4023488
62,18.54551399,0.811841133,Mega,380.6441003
79,27.44053749,2.943291647,Mega,428.7579669
87,30.91030003,7.642073563,Macro,464.1043412
100,31.42083841,2.9241027,Macro,604.2810617
45,12.22739961,1.306053839,Mega,414.1740767
63,24.99845725,5.37051983,Mega,388.3729721
38,8.430632401,1.893366838,Micro,322.880673
98,28.55292026,5.105355549,Macro,569.6542623
78,21.17355108,1.521428549,Macro,479.5387293
74,25.11653866,5.846600188,Macro,532.4931708
23,14.39672785,3.09997532,Nano,297.623067
75,30.9009463,7.483428371,Mega,435.6265472
68,28.75170232,6.739499589,Macro,487.9985045
60,19.17142898,4.820069297,Micro,345.9743667
98,34.03836813,3.568004941,Macro,468.1766741
30,12.1555835,0.932529328,Micro,307.3192981
88,20.58313089,3.181661603,Macro,541.3991962
54,17.13626299,3.315389379,Micro,369.0281242
75,20.29945501,8.637936045,Macro,509.9702676
14,5.24203637,1.379918092,Nano,257.363653
80,21.65921915,0.185140718,Macro,504.616896
66,20.88661089,4.727851849,Macro,490.0789574
67,17.5538255,3.39216147,Mega,386.3261619
89,37.37620072,2.616112731,Macro,512.6769977
49,14.29071783,4.671001994,Nano,277.3079709
31,10.97590334,0.973358699,Micro,335.721627
51,19.3160696,3.605940065,Micro,312.406933
24,5.617401248,3.243773719,Micro,314.6173426
100,30.05731411,6.120963746,Macro,506.5479631
36,3.90019598,0.060401795,Micro,353.4880351
23,5.723865238,4.001562789,Nano,298.9262428
18,7.759492503,1.463724215,Nano,293.6168212
20,8.17845257,0.768759682,Nano,249.0001789
48,14.96439256,0.029690363,Micro,366.7541594
14,0.199780147,2.12760286,Nano,176.9782164
66,18.74451161,3.009174444,Macro,471.3941052
64,21.06923812,4.019544084,Mega,420.4381525
22,1.631346708,3.584063728,Micro,352.1828096
11,7.68827301,3.023129063,Nano,243.3240634
85,23.77346122,4.542661031,Mega,462.5606639
21,8.228726375,1.59572773,Nano,232.63218
85,29.82247184,7.304243425,Mega,451.3001809
59,19.83461673,7.641127922,Mega,409.3396514
86,27.14817277,4.409399375,Macro,502.3192976
77,25.46734474,1.829690923,Mega,395.632908
100,38.47062883,5.793620023,Macro,520.8397232
27,8.158783618,1.846245517,Nano,251.4154501
59,24.66295001,4.291873948,Mega,407.9012088
22,2.143675371,2.392674334,Nano,198.0246997
80,29.71334143,2.22160046,Macro,517.2130779
94,32.16264869,4.178849052,Mega,463.9125122
73,38.76584877,3.606399358,Macro,487.009778
23,7.696523878,0.088922876,Nano,239.894096
25,10.68280618,0.114819597,Nano,253.4497502
93,34.79511805,4.269074383,Macro,497.9655904
29,11.53545476,3.91664274,Nano,277.1143188
40,12.7084063,5.838251913,Micro,357.1844986
80,25.70476151,2.284896577,Macro,489.754197
40,8.588407255,3.068645816,Micro,325.6143778
91,24.70800033,1.160337309,Macro,580.3472824
19,11.84308384,1.411744529,Nano,222.7765388
10,2.563279595,2.194326393,Nano,287.36347
21,3.108359667,1.361972659,Micro,364.2162444
78,30.78263387,4.327262063,Macro,528.1961861
27,2.334265598,0.061268949,Nano,250.9521027
12,3.556576557,0.360014914,Nano,272.9659299
87,28.65521764,4.32703635,Macro,506.2330922
23,17.77730935,3.588287267,Nano,160.4511375
92,30.28793619,5.38930619,Macro,495.5897046
80,22.22190231,3.18559577,Macro,513.1603635
29,17.56867227,2.001044064,Micro,357.3408714
88,29.43758471,5.523007979,Macro,485.3937075
57,24.07376287,3.314484216,Mega,406.1120654
80,24.16999806,3.53517966,Mega,399.2287682
92,27.07432784,7.76501425,Macro,483.2948578
33,16.56795456,3.220240342,Mega,393.600535
36,20.38097787,3.928353632,Micro,328.9860316
81,30.51678552,4.253765851,Macro,486.2960914
26,11.36433328,1.521586172,Nano,276.4927099
60,17.59914055,1.792459542,Macro,508.8972873
54,21.01929195,4.458744221,Mega,439.2856007
89,40.0286937,8.219310183,Macro,504.6587237
67,30.71360454,3.644550892,Mega,404.5389324
86,30.95791818,4.851285555,Macro,469.8100849
75,31.43960904,5.03708252,Mega,388.6578512
59,18.5906666,1.662433769,Mega,401.3205881
84,28.06256577,3.420994554,Mega,430.1997378
21,19.97442857,1.474610408,Nano,201.9567255
67,18.14052759,1.952495587,Macro,481.484004
46,18.99508544,0.962846607,Mega,381.2879971
20,4.218479595,2.092680162,Mega,399.1978873
68,18.20170852,3.65305148,Mega,446.266658
82,28.87955407,0.832748001,Macro,490.768996
27,2.838152223,0.755762023,Nano,234.4196121
39,13.18725635,2.766352269,Mega,415.9659865
67,32.88272902,3.497704311,Mega,427.9485284
46,14.59052219,2.353695787,Micro,343.3104274
17,0.000683948,0.672619169,Nano,232.1507245
57,23.21993797,3.253903065,Mega,397.6224204
13,0.747718323,1.912693178,Nano,182.9289747
75,32.25518431,6.076591747,Macro,533.7491154
82,27.9477843,2.390363872,Macro,491.4601205
43,13.84475165,5.092254231,Micro,378.4108565
24,12.01662106,2.06448085,Nano,274.2885209
37,8.823525102,3.405839489,Micro,344.8302102
81,31.38218949,7.024130677,Micro,377.2266662
100,32.72043521,4.622529206,Macro,646.9359889
81,24.00515281,5.328289074,Mega,439.0473836
75,27.37790545,6.011353686,Mega,435.6371787
98,31.34901485,7.63837211,Macro,585.5464084
21,17.18990789,0.237534685,Nano,204.5785549
56,25.10714076,7.154155755,Mega,390.1291985
12,1.988066733,2.637867593,Micro,310.7149993
88,25.78800886,5.001771868,Macro,492.4057377
13,8.077501591,0.013230147,Micro,335.8756227
32,10.99662027,0.740323295,Micro,337.0979259
36,11.33544306,0.147556766,Nano,266.0397647
42,6.409452082,3.61896382,Micro,338.3706825
45,17.1275201,1.462856663,Mega,421.8744927
72,20.74214379,4.946222913,Macro,469.4489671
95,30.46523325,8.791080421,Macro,482.2732837
12,6.674845961,1.986066032,Nano,267.3387368
52,13.56066299,2.669573352,Nano,293.8090819
72,23.59536842,4.882771183,Mega,443.4130466
51,13.35489142,6.071647853,Micro,323.0160102
34,18.15111996,3.103474045,Micro,310.9834998
61,22.69716459,6.146138462,Micro,326.690597
70,24.70391519,5.052822575,Mega,445.1536785
54,20.11177512,3.804180277,Micro,372.7675975
10,2.687161173,2.552869928,Micro,319.9938987
44,19.80007236,5.096191875,Mega,418.3074695
86,30.92426092,4.636847457,Macro,501.6712897
73,26.57564178,2.874401986,Mega,428.3742918
